CustomerID,Recency,Frequency,Monetary,Cluster,DBSCAN_Cluster,Segment,Target
13081.0,1,1061,27964.48,0,-1,High Value,1
13082.0,126,75,3595.48,0,0,High Value,1
13083.0,4,18,303.75,0,0,Low Value,0
13085.0,158,29,272.38,1,0,At Risk,0
13089.0,3,1857,57385.88,0,-1,High Value,1
13090.0,9,161,8689.39,0,0,High Value,1
13091.0,21,24,319.82,0,0,Low Value,0
13092.0,71,26,459.83,0,0,Low Value,0
13093.0,267,170,7741.47,1,-1,High Value,1
13094.0,21,30,1708.8600000000001,0,0,High Value,1
13095.0,71,6,74.39999999999999,0,0,Low Value,0
13097.0,33,437,5893.32,0,0,High Value,1
13098.0,1,605,28658.88,0,-1,High Value,1
13099.0,99,1,207.35999999999999,0,0,Low Value,0
13101.0,234,8,101.19,1,0,At Risk,0
13102.0,1,310,6336.29,0,0,High Value,1
13103.0,40,8,243.94,0,0,Low Value,0
13104.0,3,20,1098.48,0,0,Low Value,1
13106.0,129,2,59.5,0,0,Low Value,0
13107.0,44,60,1524.07,0,0,Low Value,1
13108.0,373,10,350.06,1,0,At Risk,0
13109.0,3,50,766.84,0,0,Low Value,1
13110.0,31,146,1452.8700000000001,0,0,Loyal,1
13113.0,1,280,10510.0,0,0,High Value,1
13115.0,9,132,2205.63,0,0,High Value,1
13116.0,117,31,485.19,0,0,Low Value,0
13117.0,22,76,984.91,0,0,Low Value,1
13118.0,20,82,1125.0,0,0,Low Value,1
13120.0,239,1,30.599999999999998,1,0,At Risk,0
13121.0,269,53,254.73,1,0,At Risk,0
13122.0,94,55,922.39,0,0,Low Value,1
13124.0,90,235,3866.33,0,0,High Value,1
13126.0,5,142,2056.29,0,0,High Value,1
13127.0,78,15,259.17,0,0,Low Value,0
13130.0,94,2,64.0,0,0,Low Value,0
13131.0,23,46,1039.3,0,0,Low Value,1
13132.0,262,3,77.3,1,0,At Risk,0
13133.0,274,7,109.8,1,0,At Risk,0
13134.0,73,105,1740.63,0,0,High Value,1
13135.0,197,1,3096.0,1,0,High Value,1
13136.0,50,139,2545.38,0,0,High Value,1
13137.0,11,705,3605.08,0,0,High Value,1
13138.0,22,63,962.39,0,0,Low Value,1
13139.0,16,174,5055.79,0,0,High Value,1
13140.0,108,46,423.72,0,0,Low Value,0
13141.0,85,136,2385.8,0,0,High Value,1
13142.0,19,23,307.09,0,0,Low Value,0
13144.0,333,3,110.95,1,0,At Risk,0
13145.0,40,7,614.77,0,0,Low Value,0
13146.0,26,17,228.91,0,0,Low Value,0
13147.0,10,4,712.8000000000001,0,0,Low Value,1
13148.0,29,347,3348.48,0,0,High Value,1
13149.0,14,86,1676.06,0,0,High Value,1
13151.0,203,75,1250.3700000000001,1,0,At Risk,1
13153.0,6,15,486.22,0,0,Low Value,0
13154.0,144,1,-611.86,1,0,At Risk,0
13155.0,33,85,971.76,0,0,Low Value,1
13157.0,49,89,1721.57,0,0,High Value,1
13158.0,95,79,1201.06,0,0,Low Value,1
13159.0,9,122,1379.75,0,0,Loyal,1
13160.0,22,4,91.8,0,0,Low Value,0
13161.0,313,8,112.75,1,0,At Risk,0
13162.0,122,82,1644.99,0,0,High Value,1
13165.0,46,42,1021.48,0,0,Low Value,1
13166.0,282,42,414.7,1,0,At Risk,0
13167.0,19,65,791.33,0,0,Low Value,1
13168.0,36,133,1310.14,0,0,Loyal,1
13169.0,64,13,712.88,0,0,Low Value,1
13170.0,27,32,116.00999999999999,0,0,Low Value,0
13171.0,8,48,426.81,0,0,Low Value,0
13173.0,4,43,353.65,0,0,Low Value,0
13174.0,16,314,2817.03,0,0,High Value,1
13176.0,46,72,492.84,0,0,Low Value,0
13177.0,65,17,282.45,0,0,Low Value,0
13178.0,26,265,5725.47,0,0,High Value,1
13182.0,45,11,121.18,0,0,Low Value,0
13183.0,8,94,3957.78,0,0,High Value,1
13184.0,15,183,1648.79,0,0,High Value,1
13185.0,268,1,71.4,1,0,At Risk,0
13186.0,40,84,1539.69,0,0,Low Value,1
13187.0,337,37,236.02,1,0,At Risk,0
13188.0,11,2,114.60000000000001,0,0,Low Value,0
13189.0,19,29,260.68,0,0,Low Value,0
13192.0,95,63,911.94,0,0,Low Value,1
13193.0,61,29,117.88,0,0,Low Value,0
13194.0,136,3,60.7,0,0,Low Value,0
13196.0,11,110,1797.78,0,0,High Value,1
13198.0,10,229,3384.09,0,0,High Value,1
13199.0,4,120,9803.96,0,0,High Value,1
13200.0,19,46,870.09,0,0,Low Value,1
13203.0,10,57,869.46,0,0,Low Value,1
13207.0,15,8,250.26000000000002,0,0,Low Value,0
13208.0,59,150,1205.9,0,0,Loyal,1
13209.0,30,329,5820.16,0,0,High Value,1
13210.0,94,22,353.48,0,0,Low Value,0
13211.0,10,56,1197.42,0,0,Low Value,1
13212.0,9,143,780.58,0,0,Loyal,1
13213.0,57,92,1518.43,0,0,Low Value,1
13216.0,268,5,333.74,1,0,At Risk,0
13217.0,122,7,133.62,0,0,Low Value,0
13218.0,127,5,62.63999999999999,0,0,Low Value,0
13220.0,78,21,819.2900000000001,0,0,Low Value,1
13221.0,240,66,847.41,1,0,At Risk,1
13223.0,200,5,163.20000000000002,1,0,At Risk,0
13224.0,60,109,2150.85,0,0,High Value,1
13225.0,3,34,6083.04,0,0,High Value,1
13226.0,273,16,108.21000000000001,1,0,At Risk,0
13227.0,202,9,257.7,1,0,At Risk,0
13228.0,81,2,358.0,0,0,Low Value,0
13229.0,226,10,160.95,1,0,At Risk,0
13230.0,4,612,2763.41,0,0,High Value,1
13232.0,13,207,1357.6,0,0,Loyal,1
13233.0,74,43,605.12,0,0,Low Value,0
13235.0,212,59,101.17000000000007,1,0,At Risk,0
13236.0,25,39,727.27,0,0,Low Value,1
13238.0,11,32,680.83,0,0,Low Value,1
13239.0,262,22,329.56,1,0,At Risk,0
13240.0,96,67,663.65,0,0,Low Value,1
13242.0,112,13,270.40000000000003,0,0,Low Value,0
13243.0,203,58,600.07,1,0,At Risk,0
13244.0,93,27,121.74000000000001,0,0,Low Value,0
13245.0,51,16,430.5,0,0,Low Value,0
13246.0,18,143,1922.1,0,0,High Value,1
13247.0,18,25,501.12,0,0,Low Value,0
13248.0,125,26,465.68,0,0,Low Value,0
13249.0,92,23,711.41,0,0,Low Value,1
13253.0,157,36,1030.4,1,0,At Risk,1
13255.0,4,14,390.66,0,0,Low Value,0
13256.0,14,1,0.0,0,0,Low Value,0
13258.0,12,38,698.58,0,0,Low Value,1
13259.0,62,87,292.32,0,0,Low Value,0
13260.0,61,8,557.62,0,0,Low Value,0
13261.0,269,9,944.1,1,0,At Risk,1
13262.0,263,11,200.29,1,0,At Risk,0
13263.0,1,1677,7454.07,0,-1,High Value,1
13265.0,53,91,2107.66,0,0,High Value,1
13266.0,11,202,3717.67,0,0,High Value,1
13267.0,3,224,4404.44,0,0,High Value,1
13268.0,18,447,3167.64,0,0,High Value,1
13269.0,1,320,5315.92,0,0,High Value,1
13270.0,366,1,590.0,1,0,At Risk,0
13271.0,37,101,178.26,0,0,Low Value,0
13272.0,31,15,276.56,0,0,Low Value,0
13273.0,113,16,138.98,0,0,Low Value,0
13276.0,64,30,590.9300000000001,0,0,Low Value,0
13277.0,16,8,258.4,0,0,Low Value,0
13278.0,41,46,542.73,0,0,Low Value,0
13279.0,64,11,126.30000000000001,0,0,Low Value,0
13280.0,122,85,814.86,0,0,Low Value,1
13282.0,18,40,1047.8400000000001,0,0,Low Value,1
13283.0,60,7,93.66,0,0,Low Value,0
13284.0,323,14,196.15,1,0,At Risk,0
13285.0,23,187,2709.12,0,0,High Value,1
13291.0,156,42,361.11,1,0,At Risk,0
13292.0,39,31,578.9399999999999,0,0,Low Value,0
13294.0,190,54,873.74,1,0,At Risk,1
13295.0,360,11,197.95000000000002,1,0,At Risk,0
13296.0,137,5,87.4,0,0,Low Value,0
13297.0,8,59,2089.85,0,0,High Value,1
13298.0,1,2,360.0,0,0,Low Value,0
13299.0,268,5,142.5,1,0,At Risk,0
13300.0,165,22,365.29,1,0,At Risk,0
13301.0,104,81,618.09,0,0,Low Value,0
13302.0,155,1,63.75,1,0,At Risk,0
13304.0,351,21,300.42,1,0,At Risk,0
13305.0,4,81,2000.86,0,0,High Value,1
13307.0,120,1,15.0,0,0,Low Value,0
13308.0,23,57,1367.6100000000001,0,0,Low Value,1
13309.0,7,107,1456.79,0,0,Loyal,1
13310.0,9,77,1083.63,0,0,Low Value,1
13311.0,4,26,598.57,0,0,Low Value,0
13313.0,22,78,1555.32,0,0,Low Value,1
13314.0,2,75,578.66,0,0,Low Value,0
13316.0,37,88,5815.49,0,0,High Value,1
13317.0,64,135,2140.07,0,0,High Value,1
13318.0,1,20,640.76,0,0,Low Value,0
13319.0,5,500,10664.34,0,0,High Value,1
13320.0,70,110,1491.7,0,0,Loyal,1
13321.0,72,11,567.36,0,0,Low Value,0
13322.0,17,25,199.48000000000002,0,0,Low Value,0
13323.0,3,21,787.85,0,0,Low Value,1
13324.0,32,77,7072.8,0,0,High Value,1
13325.0,82,12,675.3,0,0,Low Value,1
13327.0,39,109,3617.57,0,0,High Value,1
13328.0,316,17,1308.48,1,0,At Risk,1
13329.0,32,19,740.4,0,0,Low Value,1
13330.0,93,53,1140.93,0,0,Low Value,1
13332.0,14,21,350.9,0,0,Low Value,0
13334.0,82,268,3536.82,0,0,High Value,1
13336.0,77,51,795.12,0,0,Low Value,1
13338.0,154,24,431.82,1,0,At Risk,0
13339.0,201,54,860.12,1,0,At Risk,1
13340.0,45,134,10736.48,0,0,High Value,1
13341.0,261,42,775.85,1,0,At Risk,1
13343.0,173,22,303.93,1,0,At Risk,0
13344.0,68,119,2543.72,0,0,High Value,1
13345.0,277,22,377.6,1,0,At Risk,0
13347.0,70,8,341.36,0,0,Low Value,0
13348.0,64,14,233.76,0,0,Low Value,0
13349.0,11,16,247.32,0,0,Low Value,0
13350.0,16,43,910.72,0,0,Low Value,1
13351.0,66,16,373.94,0,0,Low Value,0
13352.0,8,27,389.28,0,0,Low Value,0
13354.0,71,51,743.53,0,0,Low Value,1
13355.0,122,32,674.7,0,0,Low Value,1
13356.0,80,42,768.24,0,0,Low Value,1
13357.0,257,90,609.95,1,0,At Risk,0
13358.0,269,29,439.03,1,0,At Risk,0
13359.0,59,24,431.26,0,0,Low Value,0
13362.0,3,169,3085.4900000000002,0,0,High Value,1
13363.0,18,60,992.5,0,0,Low Value,1
13364.0,67,20,0.0,0,0,Low Value,0
13365.0,9,132,2191.22,0,0,High Value,1
13366.0,50,1,56.160000000000004,0,0,Low Value,0
13368.0,257,29,623.4,1,0,At Risk,0
13369.0,354,19,263.75,1,0,At Risk,0
13370.0,366,44,721.32,1,0,At Risk,1
13372.0,90,23,378.64,0,0,Low Value,0
13373.0,61,158,3312.25,0,0,High Value,1
13375.0,81,38,772.9,0,0,Low Value,1
13376.0,99,53,1019.76,0,0,Low Value,1
13379.0,26,97,572.56,0,0,Low Value,0
13381.0,21,173,3626.81,0,0,High Value,1
13382.0,281,15,222.99,1,0,At Risk,0
13384.0,31,155,4122.28,0,0,High Value,1
13385.0,330,35,534.57,1,0,At Risk,0
13388.0,121,36,627.15,0,0,Low Value,0
13389.0,11,51,797.96,0,0,Low Value,1
13390.0,75,13,544.08,0,0,Low Value,0
13391.0,204,1,59.8,1,0,At Risk,0
13394.0,2,164,2312.8,0,0,High Value,1
13395.0,185,21,307.72,1,0,At Risk,0
13396.0,22,47,1325.29,0,0,Low Value,1
13397.0,73,39,1539.18,0,0,Low Value,1
13398.0,192,26,457.34,1,0,At Risk,0
13402.0,127,39,621.23,0,0,Low Value,0
13403.0,18,3,75.0,0,0,Low Value,0
13404.0,1,11,252.49,0,0,Low Value,0
13405.0,74,27,572.451,0,0,Low Value,0
13408.0,2,501,27487.41,0,-1,High Value,1
13410.0,9,30,988.91,0,0,Low Value,1
13411.0,107,18,213.55,0,0,Low Value,0
13414.0,134,24,1390.5,0,0,Low Value,1
13416.0,44,19,712.5,0,0,Low Value,1
13417.0,5,28,640.83,0,0,Low Value,0
13418.0,12,314,5845.44,0,0,High Value,1
13419.0,64,16,221.06,0,0,Low Value,0
13420.0,135,10,140.35,0,0,Low Value,0
13421.0,40,105,1848.98,0,0,High Value,1
13422.0,51,128,2601.55,0,0,High Value,1
13425.0,108,78,1624.21,0,0,High Value,1
13426.0,1,159,3550.7000000000003,0,0,High Value,1
13427.0,19,29,582.6,0,0,Low Value,0
13428.0,10,74,218.47,0,0,Low Value,0
13429.0,11,67,1006.8,0,0,Low Value,1
13430.0,19,54,648.6899999999999,0,0,Low Value,1
13431.0,67,46,1269.1,0,0,Low Value,1
13434.0,74,10,534.24,0,0,Low Value,0
13435.0,5,103,3794.4900000000002,0,0,High Value,1
13436.0,2,12,196.89,0,0,Low Value,0
13437.0,14,167,3408.06,0,0,High Value,1
13439.0,255,54,283.71,1,0,At Risk,0
13441.0,92,13,296.64,0,0,Low Value,0
13447.0,23,62,1104.23,0,0,Low Value,1
13448.0,17,199,3465.67,0,0,High Value,1
13449.0,24,19,291.88,0,0,Low Value,0
13450.0,27,71,2043.7199999999998,0,0,High Value,1
13451.0,26,444,2916.45,0,0,High Value,1
13452.0,259,2,590.0,1,0,At Risk,0
13453.0,166,17,356.97999999999996,1,0,At Risk,0
13455.0,25,53,1007.35,0,0,Low Value,1
13456.0,18,65,1737.8200000000002,0,0,High Value,1
13458.0,7,394,9537.92,0,0,High Value,1
13460.0,29,17,183.44,0,0,Low Value,0
13461.0,39,27,1445.0,0,0,Low Value,1
13462.0,183,10,143.25,1,0,At Risk,0
13464.0,58,41,674.68,0,0,Low Value,1
13466.0,100,18,297.95,0,0,Low Value,0
13467.0,11,99,1083.71,0,0,Low Value,1
13468.0,2,306,5656.75,0,0,High Value,1
13470.0,99,10,165.0,0,0,Low Value,0
13471.0,1,260,2531.58,0,0,High Value,1
13473.0,61,22,417.54,0,0,Low Value,0
13474.0,236,64,229.59,1,0,At Risk,0
13475.0,191,86,1431.78,1,0,At Risk,1
13476.0,179,61,1092.77,1,0,At Risk,1
13477.0,38,81,1441.53,0,0,Low Value,1
13479.0,198,16,291.0,1,0,At Risk,0
13481.0,46,112,1776.81,0,0,High Value,1
13482.0,232,11,184.64,1,0,At Risk,0
13483.0,66,10,140.34,0,0,Low Value,0
13484.0,241,8,313.8,1,0,At Risk,0
13485.0,233,23,454.24,1,0,At Risk,0
13486.0,78,69,1122.41,0,0,Low Value,1
13487.0,58,34,575.4,0,0,Low Value,0
13488.0,17,427,8910.61,0,0,High Value,1
13489.0,105,14,449.52,0,0,Low Value,0
13491.0,52,86,1215.82,0,0,Low Value,1
13492.0,136,50,1269.84,0,0,Low Value,1
13493.0,275,8,618.63,1,0,At Risk,0
13494.0,312,18,316.26000000000005,1,0,At Risk,0
13495.0,8,52,1990.1200000000001,0,0,High Value,1
13496.0,11,36,617.93,0,0,Low Value,0
13497.0,283,20,321.05,1,0,At Risk,0
13499.0,18,45,1146.96,0,0,Low Value,1
13500.0,23,67,1136.77,0,0,Low Value,1
13501.0,243,53,1310.47,1,0,At Risk,1
13502.0,17,18,292.0,0,0,Low Value,0
13503.0,71,17,216.85,0,0,Low Value,0
13504.0,64,22,295.93,0,0,Low Value,0
13505.0,68,227,4282.88,0,0,High Value,1
13506.0,312,29,452.82,1,0,At Risk,0
13507.0,3,162,2479.16,0,0,High Value,1
13508.0,244,12,110.97,1,0,At Risk,0
13509.0,9,44,979.72,0,0,Low Value,1
13510.0,1,117,1785.16,0,0,High Value,1
13512.0,261,15,251.21,1,0,At Risk,0
13513.0,127,10,205.1,0,0,Low Value,0
13514.0,74,4,152.20000000000002,0,0,Low Value,0
13515.0,73,59,891.12,0,0,Low Value,1
13516.0,21,44,1389.41,0,0,Low Value,1
13517.0,60,143,2109.07,0,0,High Value,1
13518.0,86,38,659.4399999999999,0,0,Low Value,1
13519.0,50,9,110.80000000000001,0,0,Low Value,0
13520.0,59,95,3487.75,0,0,High Value,1
13521.0,1,436,1093.65,0,0,Loyal,1
13522.0,30,5,125.80000000000001,0,0,Low Value,0
13523.0,33,177,3755.38,0,0,High Value,1
13524.0,41,27,680.1800000000001,0,0,Low Value,1
13525.0,15,6,628.78,0,0,Low Value,0
13527.0,34,224,2263.76,0,0,High Value,1
13529.0,79,15,307.76,0,0,Low Value,0
13531.0,205,22,483.8,1,0,At Risk,0
13532.0,34,66,210.31,0,0,Low Value,0
13533.0,183,76,270.79,1,0,At Risk,0
13534.0,2,342,5613.08,0,0,High Value,1
13536.0,1,179,3448.29,0,0,High Value,1
13538.0,43,25,1280.85,0,0,Low Value,1
13539.0,86,38,605.84,0,0,Low Value,0
13544.0,40,87,291.41,0,0,Low Value,0
13546.0,12,98,626.99,0,0,Low Value,0
13548.0,96,124,682.41,0,0,Loyal,1
13549.0,26,52,916.12,0,0,Low Value,1
13551.0,319,4,91.80000000000001,1,0,At Risk,0
13552.0,66,121,3539.53,0,0,High Value,1
13555.0,74,136,4149.28,0,0,High Value,1
13557.0,28,34,584.06,0,0,Low Value,0
13558.0,6,175,605.06,0,0,Loyal,0
13560.0,7,33,174.37,0,0,Low Value,0
13561.0,216,14,141.85999999999999,1,0,At Risk,0
13562.0,82,82,1799.33,0,0,High Value,1
13563.0,84,49,777.53,0,0,Low Value,1
13564.0,144,85,647.74,1,0,At Risk,0
13565.0,19,38,240.22,0,0,Low Value,0
13566.0,41,176,874.71,0,0,Loyal,1
13568.0,173,44,192.85,1,0,At Risk,0
13569.0,17,85,373.75,0,0,Low Value,0
13570.0,243,27,239.49,1,0,At Risk,0
13571.0,13,341,2092.32,0,0,High Value,1
13572.0,206,33,1384.25,1,0,At Risk,1
13573.0,50,26,294.4,0,0,Low Value,0
13575.0,23,46,732.0699999999999,0,0,Low Value,1
13576.0,10,130,6703.3,0,0,High Value,1
13577.0,25,85,1658.3,0,0,High Value,1
13579.0,15,23,467.04,0,0,Low Value,0
13581.0,309,10,118.0,1,0,At Risk,0
13583.0,156,53,781.03,1,0,At Risk,1
13584.0,307,24,142.4,1,0,At Risk,0
13587.0,32,11,347.0,0,0,Low Value,0
13588.0,16,180,2445.12,0,0,High Value,1
13589.0,15,21,379.65,0,0,Low Value,0
13590.0,11,89,1976.12,0,0,High Value,1
13591.0,65,58,1117.13,0,0,Low Value,1
13592.0,36,16,247.95999999999998,0,0,Low Value,0
13593.0,108,129,1990.28,0,0,High Value,1
13594.0,53,26,396.97,0,0,Low Value,0
13596.0,6,166,697.04,0,0,Loyal,1
13598.0,47,41,167.42000000000002,0,0,Low Value,0
13599.0,1,264,5030.6,0,0,High Value,1
13600.0,312,19,219.52,1,0,At Risk,0
13601.0,45,99,693.32,0,0,Low Value,1
13602.0,65,23,428.89,0,0,Low Value,0
13603.0,26,27,164.34,0,0,Low Value,0
13606.0,29,43,280.53999999999996,0,0,Low Value,0
13607.0,40,98,678.01,0,0,Low Value,1
13610.0,12,228,1115.43,0,0,Loyal,1
13611.0,89,76,1158.2,0,0,Low Value,1
13614.0,24,201,1610.46,0,0,Loyal,1
13615.0,313,24,399.99,1,0,At Risk,0
13617.0,40,44,544.18,0,0,Low Value,0
13618.0,174,13,177.34,1,0,At Risk,0
13621.0,117,19,213.85,0,0,Low Value,0
13623.0,31,86,672.44,0,0,Low Value,1
13626.0,253,19,257.23,1,0,At Risk,0
13627.0,59,94,1624.02,0,0,High Value,1
13629.0,23,59,7792.36,0,0,High Value,1
13630.0,5,80,1995.68,0,0,High Value,1
13631.0,100,12,3021.77,0,0,High Value,1
13632.0,25,147,2117.02,0,0,High Value,1
13634.0,33,188,1575.16,0,0,Loyal,1
13635.0,68,62,1071.03,0,0,Low Value,1
13636.0,37,64,941.62,0,0,Low Value,1
13637.0,52,101,810.5,0,0,Low Value,1
13638.0,16,8,122.64,0,0,Low Value,0
13639.0,74,40,1033.34,0,0,Low Value,1
13642.0,216,66,354.8,1,0,At Risk,0
13643.0,31,28,519.44,0,0,Low Value,0
13644.0,9,148,2597.52,0,0,High Value,1
13645.0,120,5,252.1,0,0,Low Value,0
13647.0,10,80,1670.22,0,0,High Value,1
13649.0,257,23,346.6,1,0,At Risk,0
13650.0,17,98,1809.34,0,0,High Value,1
13651.0,35,6,94.2,0,0,Low Value,0
13652.0,46,63,1095.08,0,0,Low Value,1
13654.0,43,166,2707.33,0,0,High Value,1
13655.0,114,56,932.97,0,0,Low Value,1
13656.0,165,49,379.65,1,0,At Risk,0
13657.0,11,16,382.14,0,0,Low Value,0
13658.0,10,112,2421.47,0,0,High Value,1
13659.0,197,108,1550.85,1,0,Loyal,1
13662.0,86,58,879.08,0,0,Low Value,1
13663.0,179,13,189.47,1,0,At Risk,0
13666.0,60,12,84.65,0,0,Low Value,0
13667.0,149,87,305.02,1,0,At Risk,0
13668.0,3,501,6216.07,0,0,High Value,1
13669.0,51,9,218.55,0,0,Low Value,0
13670.0,75,25,349.7,0,0,Low Value,0
13672.0,301,16,-71.46,1,0,At Risk,0
13673.0,19,65,396.92,0,0,Low Value,0
13675.0,151,25,486.82000000000005,1,0,At Risk,0
13678.0,152,16,232.6,1,0,At Risk,0
13680.0,1,216,2202.31,0,0,High Value,1
13681.0,18,57,827.83,0,0,Low Value,1
13682.0,187,3,59.5,1,0,At Risk,0
13684.0,286,31,64.23,1,0,At Risk,0
13685.0,3,39,3119.44,0,0,High Value,1
13686.0,183,8,72.0,1,0,At Risk,0
13689.0,63,6,910.0,0,0,Low Value,1
13690.0,59,9,172.25,0,0,Low Value,0
13692.0,25,55,1466.8700000000001,0,0,Low Value,1
13693.0,325,4,-32.0,1,0,At Risk,0
13694.0,4,585,62653.1,0,-1,High Value,1
13695.0,31,90,2504.13,0,0,High Value,1
13697.0,39,12,151.29999999999998,0,0,Low Value,0
13699.0,155,14,308.58000000000004,1,0,At Risk,0
13700.0,26,197,2265.12,0,0,High Value,1
13703.0,318,1,99.5,1,0,At Risk,0
13704.0,5,135,2295.31,0,0,High Value,1
13705.0,8,28,711.86,0,0,Low Value,1
13706.0,303,20,330.79,1,0,At Risk,0
13707.0,267,48,806.41,1,0,At Risk,1
13708.0,271,51,296.88,1,0,At Risk,0
13709.0,4,346,6249.110000000001,0,0,High Value,1
13710.0,32,8,180.48,0,0,Low Value,0
13711.0,219,13,252.06,1,0,At Risk,0
13712.0,247,10,228.84,1,0,At Risk,0
13715.0,281,108,1053.94,1,0,Loyal,1
13716.0,269,21,138.28,1,0,At Risk,0
13717.0,32,103,1432.26,0,0,Loyal,1
13718.0,246,12,306.55,1,0,At Risk,0
13719.0,15,60,1041.68,0,0,Low Value,1
13720.0,117,43,799.9,0,0,Low Value,1
13721.0,36,28,524.14,0,0,Low Value,0
13722.0,120,86,2369.16,0,0,High Value,1
13723.0,217,6,199.85000000000002,1,0,At Risk,0
13725.0,50,118,1809.81,0,0,High Value,1
13726.0,39,42,1079.6599999999999,0,0,Low Value,1
13727.0,29,20,333.48,0,0,Low Value,0
13728.0,37,63,1016.14,0,0,Low Value,1
13730.0,136,43,752.6,0,0,Low Value,1
13731.0,219,38,610.59,1,0,At Risk,0
13732.0,28,33,491.86,0,0,Low Value,0
13735.0,25,208,2766.18,0,0,High Value,1
13736.0,5,194,724.0,0,0,Loyal,1
13737.0,200,30,339.59999999999997,1,0,At Risk,0
13739.0,18,3,216.9,0,0,Low Value,0
13740.0,241,23,350.75,1,0,At Risk,0
13741.0,72,35,666.33,0,0,Low Value,1
13742.0,17,323,3102.42,0,0,High Value,1
13743.0,3,42,1340.1499999999999,0,0,Low Value,1
13744.0,95,72,1156.36,0,0,Low Value,1
13745.0,151,26,291.54,1,0,At Risk,0
13747.0,374,1,79.6,1,0,At Risk,0
13748.0,96,28,948.25,0,0,Low Value,1
13750.0,54,24,1647.26,0,0,High Value,1
13751.0,288,9,296.25,1,0,At Risk,0
13752.0,124,76,1186.28,0,0,Low Value,1
13753.0,288,35,741.26,1,0,At Risk,1
13754.0,152,12,282.59999999999997,1,0,At Risk,0
13755.0,4,343,2154.68,0,0,High Value,1
13756.0,2,143,5145.12,0,0,High Value,1
13758.0,12,117,3190.55,0,0,High Value,1
13759.0,33,25,659.4100000000001,0,0,Low Value,1
13760.0,54,57,286.79,0,0,Low Value,0
13761.0,50,70,1070.65,0,0,Low Value,1
13762.0,204,14,3.552713678800501e-15,1,0,At Risk,0
13763.0,63,17,1689.46,0,0,High Value,1
13764.0,71,208,1521.76,0,0,Loyal,1
13767.0,2,399,16945.71,0,0,High Value,1
13769.0,2,143,2771.87,0,0,High Value,1
13771.0,64,120,2631.7,0,0,High Value,1
13772.0,34,177,1132.13,0,0,Loyal,1
13774.0,82,22,345.0,0,0,Low Value,0
13777.0,1,219,25748.350000000002,0,-1,High Value,1
13778.0,103,9,178.7,0,0,Low Value,0
13780.0,7,57,360.01,0,0,Low Value,0
13781.0,251,17,127.84,1,0,At Risk,0
13782.0,13,115,912.0,0,0,Loyal,1
13784.0,10,31,2462.79,0,0,High Value,1
13786.0,367,7,230.39999999999998,1,0,At Risk,0
13787.0,76,31,309.04,0,0,Low Value,0
13790.0,4,45,348.8,0,0,Low Value,0
13791.0,43,17,1047.68,0,0,Low Value,1
13792.0,66,13,195.55,0,0,Low Value,0
13798.0,1,439,36351.42,0,-1,High Value,1
13799.0,117,39,688.86,0,0,Low Value,1
13800.0,310,33,558.32,1,0,At Risk,0
13801.0,67,23,324.8,0,0,Low Value,0
13802.0,138,66,3906.27,0,0,High Value,1
13803.0,255,17,277.07,1,0,At Risk,0
13804.0,31,137,2635.79,0,0,High Value,1
13805.0,52,13,924.6,0,0,Low Value,1
13806.0,64,10,256.38,0,0,Low Value,0
13807.0,367,7,112.6,1,0,At Risk,0
13808.0,6,76,1747.66,0,0,High Value,1
13809.0,305,12,155.05,1,0,At Risk,0
13810.0,29,36,899.51,0,0,Low Value,1
13811.0,184,14,591.75,1,0,At Risk,0
13812.0,42,36,539.0,0,0,Low Value,0
13813.0,40,71,1353.41,0,0,Low Value,1
13814.0,56,58,1562.12,0,0,Low Value,1
13815.0,22,177,4014.91,0,0,High Value,1
13816.0,24,33,555.04,0,0,Low Value,0
13817.0,29,24,382.98,0,0,Low Value,0
13819.0,302,36,1140.35,1,0,At Risk,1
13821.0,145,59,385.64,1,0,At Risk,0
13822.0,6,96,632.0,0,0,Low Value,0
13823.0,19,40,957.66,0,0,Low Value,1
13824.0,33,46,1698.94,0,0,High Value,1
13826.0,158,12,174.65,1,0,At Risk,0
13827.0,58,93,412.05,0,0,Low Value,0
13828.0,22,15,209.49,0,0,Low Value,0
13829.0,359,1,-102.0,1,0,At Risk,0
13831.0,16,74,2202.99,0,0,High Value,1
13832.0,18,4,40.949999999999996,0,0,Low Value,0
13833.0,159,29,384.8,1,0,At Risk,0
13835.0,25,55,834.57,0,0,Low Value,1
13837.0,212,19,271.24,1,0,At Risk,0
13838.0,6,174,691.73,0,0,Loyal,1
13841.0,253,1,85.0,1,0,At Risk,0
13842.0,59,206,3385.62,0,0,High Value,1
13844.0,11,20,361.62,0,0,Low Value,0
13845.0,65,9,312.98,0,0,Low Value,0
13846.0,25,58,847.61,0,0,Low Value,1
13848.0,92,5,1255.0,0,0,Low Value,1
13849.0,52,101,1537.95,0,0,Low Value,1
13850.0,88,94,1586.81,0,0,Low Value,1
13851.0,96,81,2651.46,0,0,High Value,1
13853.0,9,24,1056.94,0,0,Low Value,1
13854.0,9,114,8025.0199999999995,0,0,High Value,1
13856.0,169,17,363.4,1,0,At Risk,0
13858.0,57,11,216.17,0,0,Low Value,0
13859.0,326,28,201.16,1,0,At Risk,0
13860.0,1,77,1240.0,0,0,Low Value,1
13862.0,18,142,2187.31,0,0,High Value,1
13863.0,245,22,299.56,1,0,At Risk,0
13865.0,58,30,501.56,0,0,Low Value,0
